CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,commodity,country_code,country,mts,year,month,date
2010,8,10059010,10,245,MG,1,727600,20000,20000000,3515000,CORN,ESP,Spain,20000.0,2010,8,2010-08-01
2010,11,10059010,10,059,MG,1,727600,29650,29650000,4921900,CORN,DZA,Algeria,29650.0,2010,11,2010-11-01
2010,12,10059010,10,053,MG,1,817800,952,951835,232248,CORN,SAU,Saudi Arabia,951.835,2010,12,2010-12-01
2010,10,10059010,10,240,MG,1,727600,48065,48063669,9041500,CORN,EGY,Egypt,48063.669,2010,10,2010-10-01
2010,12,10059010,10,474,MT,1,817800,18500,18500000,4140000,CORN,MAR,Morocco,18500.0,2010,12,2010-12-01
2010,11,10059010,10,455,MS,1,817800,1170,1170000,288990,CORN,MYS,Malaysia,1170.0,2010,11,2010-11-01
2010,10,10059010,10,372,MS,1,817800,7500,7500000,1702500,CORN,IRN,Iran,7500.0,2010,10,2010-10-01
2010,11,10059010,10,240,GO,1,727600,27130,27129583,5997453,CORN,EGY,Egypt,27129.583,2010,11,2010-11-01
2010,8,10059010,10,455,MT,1,817800,1749,1750000,358750,CORN,MYS,Malaysia,1750.0,2010,8,2010-08-01
2010,12,10059010,10,240,MT,1,727600,11737,11737344,2488317,CORN,EGY,Egypt,11737.344,2010,12,2010-12-01
2010,10,10059010,10,059,MS,1,917800,9142925,9142925,2212587,CORN,DZA,Algeria,9142.925,2010,10,2010-10-01
2010,8,10059010,10,097,ZN,4,145200,297620,297620,45862,CORN,BOL,Bolivia,297.62,2010,8,2010-08-01
2010,12,10059010,10,375,MT,1,817800,12014710,26709422,5917884,CORN,IRL,Ireland,26709.422,2010,12,2010-12-01
2010,11,10059010,10,628,RS,1,817800,0,360,425,CORN,GBR,United Kingdom,0.36,2010,11,2010-11-01
2010,7,10059010,10,845,RS,9,1010955,0,24,30,CORN,URY,Uruguay,0.024,2010,7,2010-07-01
2010,8,10059010,10,372,MG,1,817800,5300,5300000,866550,CORN,IRN,Iran,5300.0,2010,8,2010-08-01
2010,11,10059010,10,438,MT,1,917800,944229,944229,192016,CORN,LBY,Libya,944.229,2010,11,2010-11-01
2010,3,10059010,10,586,GO,7,910600,0,900,892,CORN,PRY,Paraguay,0.9,2010,3,2010-03-01
2010,3,10059010,10,275,PR,1,917800,378,378606,118792,CORN,FRA,France,378.606,2010,3,2010-03-01
2010,2,10059010,10,190,MT,1,927700,4286,4285885,771459,CORN,KOR,South Korea,4285.885,2010,2,2010-02-01
2010,7,10059010,10,053,GO,1,817800,3850,3850000,631588,CORN,SAU,Saudi Arabia,3850.0,2010,7,2010-07-01
2010,9,10059010,10,245,MT,1,917800,801597,10801597,1835359,CORN,ESP,Spain,10801.597,2010,9,2010-09-01
2010,9,10059010,10,372,MG,1,817800,2497,2497350,408941,CORN,IRN,Iran,2497.35,2010,9,2010-09-01
2010,8,10059010,10,474,GO,1,917800,3569440,3569440,574681,CORN,MAR,Morocco,3569.44,2010,8,2010-08-01
2010,9,10059010,10,357,GO,1,917800,12900,12900,2903,CORN,YEM,Yemen,12.9,2010,9,2010-09-01
2010,9,10059010,10,240,MG,1,727600,43065,43064665,8473168,CORN,EGY,Egypt,43064.665,2010,9,2010-09-01
2010,2,10059010,10,053,GO,1,817800,5000,5000000,901650,CORN,SAU,Saudi Arabia,5000.0,2010,2,2010-02-01
2010,9,10059010,10,372,PR,1,917800,43658910,54302908,10426901,CORN,IRN,Iran,54302.908,2010,9,2010-09-01
2010,9,10059010,10,573,MG,1,727600,21270,21268985,4094829,CORN,NLD,Netherlands,21268.985,2010,9,2010-09-01
2010,2,10059010,10,647,SP,1,817800,3030,3029940,530240,CORN,DOM,Dominican Republic,3029.94,2010,2,2010-02-01
2010,9,10059010,10,580,MS,1,917800,9554610,9554610,2102014,CORN,PAN,Panama,9554.61,2010,9,2010-09-01
2010,2,10059010,10,474,MT,1,227600,49999,49999205,9372861,CORN,MAR,Morocco,49999.205,2010,2,2010-02-01
2010,4,10059010,10,815,MT,1,917800,99360,99360,22110,CORN,TTO,Trinidad and Tobago,99.36,2010,4,2010-04-01
2010,9,10059010,10,455,SP,1,817800,2000,1999908,321985,CORN,MYS,Malaysia,1999.908,2010,9,2010-09-01
2010,4,10059010,10,647,MS,1,917800,68712,68712,12093,CORN,DOM,Dominican Republic,68.712,2010,4,2010-04-01
2010,4,10059010,10,399,DF,1,727600,2413,2413476,435632,CORN,JPN,Japan,2413.476,2010,4,2010-04-01
2010,10,10059010,10,607,MS,1,917800,1748418,1748418,415748,CORN,PRT,Portugal,1748.418,2010,10,2010-10-01
2010,7,10059010,10,190,MT,1,917800,15000000,15000000,2524952,CORN,KOR,South Korea,15000.0,2010,7,2010-07-01
2010,10,10059010,10,245,GO,1,817800,10000,10000000,1975000,CORN,ESP,Spain,10000.0,2010,10,2010-10-01
2010,5,10059010,10,190,PR,1,927700,7855,7854976,1327491,CORN,KOR,South Korea,7854.976,2010,5,2010-05-01
2010,10,10059010,10,240,MS,1,727600,14,14130,2558,CORN,EGY,Egypt,14.13,2010,10,2010-10-01
2010,10,10059090,10,275,SP,4,817600,100,10,3,CORN,FRA,France,0.01,2010,10,2010-10-01
2010,12,10059010,10,357,MT,1,817800,22001,22000000,5635000,CORN,YEM,Yemen,22000.0,2010,12,2010-12-01
2010,11,10059010,10,573,MG,1,727600,839,838083,147503,CORN,NLD,Netherlands,838.083,2010,11,2010-11-01
2010,12,10059010,10,245,MT,1,727600,1246,1246397,322817,CORN,ESP,Spain,1246.397,2010,12,2010-12-01
2010,8,10059090,10,586,SP,7,145300,9,40,101,CORN,PRY,Paraguay,0.04,2010,8,2010-08-01
2010,11,10059010,10,399,MS,1,917800,16811050,16811050,4158198,CORN,JPN,Japan,16811.05,2010,11,2010-11-01
2010,10,10059010,10,161,MS,1,927700,21089,21089040,3954195,CORN,TWN,Taiwan,21089.04,2010,10,2010-10-01
2010,1,10059010,10,573,MT,1,227600,16887,16885928,3559555,CORN,NLD,Netherlands,16885.928,2010,1,2010-01-01
2010,1,10059010,10,161,MS,1,817800,100,100000,18000,CORN,TWN,Taiwan,100.0,2010,1,2010-01-01
2010,10,10059010,10,331,MG,1,817800,0,40,37,CORN,GNQ,Equatorial Guinea,0.04,2010,10,2010-10-01
2010,12,10059010,10,474,MT,1,227600,75043,75042540,13595437,CORN,MAR,Morocco,75042.54,2010,12,2010-12-01
2010,3,10059090,10,249,RS,1,817800,0,216,813,CORN,USA,United States,0.216,2010,3,2010-03-01
2010,10,10059010,10,161,GO,1,817800,40799,40798960,8490738,CORN,TWN,Taiwan,40798.96,2010,10,2010-10-01
2010,3,10059010,10,586,PR,7,910600,0,7125,6706,CORN,PRY,Paraguay,7.125,2010,3,2010-03-01
